fishery_name,fishery_id,mu_name,run_year,n_expanded,n_observed
SoC BC Trl,173,Skagit,1986,616.34,118
SoC BC Trl,173,Skagit,1987,152.84,42
SoC BC Trl,173,Skagit,1988,215.62,74
SoC BC Trl,173,Skagit,1989,79.9,14
SoC BC Trl,173,Skagit,1990,73.14,30
SoC BC Trl,173,Skagit,1991,7.9399999999999995,4
SoC BC Trl,173,Skagit,1992,141.44,40
SoC BC Trl,173,Skagit,1993,35.56,10
SoC BC Trl,173,Skagit,1994,2,2
SoC BC Trl,173,Snohomish,1986,444.8,88
SoC BC Trl,173,Snohomish,1987,375.14,90
SoC BC Trl,173,Snohomish,1988,182.07999999999998,62
SoC BC Trl,173,Snohomish,1989,67.74,16
SoC BC Trl,173,Snohomish,1990,83.33999999999999,26
SoC BC Trl,173,Snohomish,1991,15.98,12
SoC BC Trl,173,Snohomish,1992,467.14,118
SoC BC Trl,173,Snohomish,1993,68.1,20
SoC BC Trl,173,Stillaguamish,1987,34.86,8
SoC BC Trl,173,Stillaguamish,1988,27.64,10
SoC BC Trl,173,Stillaguamish,1989,30.14,4
SoC BC Trl,173,Stillaguamish,1990,3.66,2
SoC BC Trl,173,Strait of Georgia Mainland,1986,826.84,204
SoC BC Trl,173,Strait of Georgia Mainland,1987,846.26,196
SoC BC Trl,173,Strait of Georgia Mainland,1988,118.86,42
SoC BC Trl,173,Strait of Georgia Mainland,1989,87.4,20
SoC BC Trl,173,Strait of Georgia Mainland,1990,195.64,58
SoC BC Trl,173,Strait of Georgia Mainland,1991,58.24,28
SoC BC Trl,173,Strait of Georgia Mainland,1992,546.64,122
SoC BC Trl,173,Strait of Georgia Mainland,1993,165.58,46
SoC BC Trl,173,Strait of Georgia Mainland,1994,3.26,2
SoC BC Trl,173,Strait of Georgia Vancouver Isl.,1986,5669.4,1140
SoC BC Trl,173,Strait of Georgia Vancouver Isl.,1987,1981.58,488
SoC BC Trl,173,Strait of Georgia Vancouver Isl.,1988,2143.32,724
SoC BC Trl,173,Strait of Georgia Vancouver Isl.,1989,1229.22,254
SoC BC Trl,173,Strait of Georgia Vancouver Isl.,1990,1478.36,442
SoC BC Trl,173,Strait of Georgia Vancouver Isl.,1991,471.62,264
SoC BC Trl,173,Strait of Georgia Vancouver Isl.,1992,2223.5,434
SoC BC Trl,173,Strait of Georgia Vancouver Isl.,1993,406.5,128
SoC BC Trl,173,Strait of Georgia Vancouver Isl.,1994,125.18,30
SoC BC Trl,173,Strait of Georgia Vancouver Isl.,1995,50.52,28
SoC BC Trl,173,Strait of Georgia Vancouver Isl.,1997,110.42,4
SoC BC Trl,173,Strait of Juan de Fuca,1986,206.6,52
SoC BC Trl,173,Strait of Juan de Fuca,1987,4.78,2
SoC BC Trl,173,Strait of Juan de Fuca,1988,23.16,8
SoC BC Trl,173,Strait of Juan de Fuca,1989,103.56,22
SoC BC Trl,173,Strait of Juan de Fuca,1990,52.4,18
SoC BC Trl,173,Strait of Juan de Fuca,1992,80.98,24
Stil R Net,113,Skagit,1987,25.08,9
Stil R Net,113,Skagit,1988,5.92,2
Stil R Net,113,Skagit,1989,8.12,1
Stil R Net,113,Skagit,1990,39.03,3
Stil R Net,113,Skagit,1999,1,1
Stil R Net,113,Skagit,2002,1,1
Stil R Net,113,Skagit,2011,6.5,3
Stil R Net,113,Skagit,2013,3.18,1
Stil R Net,113,Skagit,2014,1.82,1
Stil R Net,113,Skagit,2022,5.4,3
Stil R Net,113,Snohomish,1987,32.79,12
Stil R Net,113,Snohomish,1988,3.04,1
Stil R Net,113,Snohomish,1990,2.93,1
Stil R Net,113,Stillaguamish,1987,89.31,39
Stil R Net,113,Stillaguamish,1988,113.82,37
Stil R Net,113,Stillaguamish,1989,24.36,3
Stil R Net,113,Stillaguamish,1990,341.75,37
Stil R Net,113,Stillaguamish,2012,2.23,1
Stil R Net,113,Stillaguamish,2013,15.61,7
Stil R Net,113,Stillaguamish,2022,7.61,5
Tillmk Spt,21,Grays Harbor,1986,15.77,6
Tillmk Spt,21,Grays Harbor,1987,5.52,2
Tillmk Spt,21,Grays Harbor,1988,29.14,10
Tillmk Spt,21,Grays Harbor,1989,16.73,6
Tillmk Spt,21,Grays Harbor,1990,29.419999999999998,12
Tillmk Spt,21,Grays Harbor,1991,66.55,20
Tillmk Spt,21,Grays Harbor,1992,57.68,23
Tillmk Spt,21,Grays Harbor,1993,5.38,3
Tillmk Spt,21,Grays Harbor,1995,2,1
Tillmk Spt,21,Grays Harbor,1999,1.13,1
Tillmk Spt,21,Grays Harbor,2001,5.54,2
Tillmk Spt,21,Grays Harbor,2002,18.16,8
Tillmk Spt,21,Grays Harbor,2003,45.37,16
Tillmk Spt,21,Grays Harbor,2004,2.62,1
Tillmk Spt,21,Grays Harbor,2007,8.61,3
Tillmk Spt,21,Grays Harbor,2009,69.12,18
Tillmk Spt,21,Grays Harbor,2011,7.64,3
Tillmk Spt,21,Grays Harbor,2012,3.39,1
Tillmk Spt,21,Grays Harbor,2013,10.739999999999998,5
Tillmk Spt,21,Grays Harbor,2014,13.46,3
Tillmk Spt,21,Grays Harbor,2015,11.28,3
Tillmk Spt,21,Grays Harbor,2016,1.86,1
Tillmk Spt,21,Grays Harbor,2018,2.65,1
Tillmk Spt,21,Grays Harbor,2019,5.84,2
Tillmk Spt,21,Grays Harbor,2020,2.38,1
Tillmk Spt,21,Grays Harbor,2021,12.26,3
Tillmk Spt,21,Grays Harbor,2022,9.56,3
Tillmk Spt,21,Grays Harbor,2023,3.13,1
Tillmk Spt,21,Hoh,1986,2.27,1
Tillmk Spt,21,Hoh,1988,4.46,2
Tillmk Spt,21,Hoh,1989,3.82,1
Tillmk Spt,21,Hoh,1990,1.74,1
Tillmk Spt,21,Hoh,1992,9.67,4
Tillmk Spt,21,Hood Canal,1986,7.71,4
Tillmk Spt,21,Hood Canal,1987,13.54,5
Tillmk Spt,21,Hood Canal,1988,4.46,1
Tillmk Spt,21,Hood Canal,1991,10.879999999999999,4
Tillmk Spt,21,Hood Canal,1992,9.25,4
Tillmk Spt,21,Hood Canal,1993,5.76,3
Tillmk Spt,21,Hood Canal,2001,16.99,7
Tillmk Spt,21,Hood Canal,2002,2.08,1
Tillmk Spt,21,Hood Canal,2003,41.69,16
Tillmk Spt,21,Hood Canal,2004,29.38,10
Tillmk Spt,21,Hood Canal,2005,7.68,4
Tillmk Spt,21,Hood Canal,2006,1.33,1
Tillmk Spt,21,Hood Canal,2007,1.52,2
Tillmk Spt,21,Hood Canal,2008,2.32,1
Tillmk Spt,21,Hood Canal,2009,17.37,5
Tillmk Spt,21,Hood Canal,2011,5.43,3
Tillmk Spt,21,Hood Canal,2013,2.27,1
Tillmk Spt,21,Hood Canal,2014,7.48,2
Tillmk Spt,21,Hood Canal,2017,2.31,1
Tillmk Spt,21,Hood Canal,2018,4.8,2
Tillmk Spt,21,Hood Canal,2019,5.2,2
Tillmk Spt,21,Hood Canal,2022,37.82,10
Tillmk Spt,21,Hood Canal,2023,5.99,2
Tillmk Spt,21,Interior Fraser,1988,14.219999999999999,5
Tillmk Spt,21,Interior Fraser,1989,2.49,1
Tillmk Spt,21,Interior Fraser,1991,3.36,1
Tillmk Spt,21,Interior Fraser,1992,5.39,2
Tillmk Spt,21,Interior Fraser,2002,3.93,2
Tillmk Spt,21,Interior Fraser,2003,11.66,4
Tillmk Spt,21,Interior Fraser,2004,5.9,2
Tillmk Spt,21,Interior Fraser,2007,3.34,1
Tillmk Spt,21,Interior Fraser,2008,2.32,1
Tillmk Spt,21,Interior Fraser,2009,7.35,2
Tillmk Spt,21,Interior Fraser,2010,3.15,1
Tillmk Spt,21,Interior Fraser,2014,3.23,1
Tillmk Spt,21,Interior Fraser,2022,17.69,5
Tillmk Spt,21,Lower Fraser,1986,1.44,1
Tillmk Spt,21,Lower Fraser,1988,1.36,1
Tillmk Spt,21,Lower Fraser,1992,1.4,1
Tillmk Spt,21,Lower Fraser,2000,1.21,1
Tillmk Spt,21,Lower Fraser,2002,1.85,1
Tillmk Spt,21,Lower Fraser,2003,5.99,2
Tillmk Spt,21,Lower Fraser,2004,2.98,1
Tillmk Spt,21,Lower Fraser,2009,3.62,1
Tillmk Spt,21,Lower Fraser,2014,3.72,1
Tillmk Spt,21,Lower Fraser,2022,3.36,1
Tillmk Spt,21,Queets,1986,5.51,2
Tillmk Spt,21,Queets,1987,15.81,7
Tillmk Spt,21,Queets,1988,73.58,25
Tillmk Spt,21,Queets,1989,15.89,6
Tillmk Spt,21,Queets,1990,26.8,13
Tillmk Spt,21,Queets,1991,25.45,11
Tillmk Spt,21,Queets,1992,37.35,19
Tillmk Spt,21,Queets,1993,7.65,6
Tillmk Spt,21,Queets,1995,2,1
Tillmk Spt,21,Queets,1999,4.82,3
Tillmk Spt,21,Queets,2000,3.85,3
Tillmk Spt,21,Queets,2001,20.68,9
Tillmk Spt,21,Queets,2002,23.41,11
Tillmk Spt,21,Queets,2003,45.55,17
Tillmk Spt,21,Queets,2004,6.39,4
Tillmk Spt,21,Queets,2005,10.12,6
Tillmk Spt,21,Queets,2006,6.26,3
Tillmk Spt,21,Queets,2007,1.28,1
Tillmk Spt,21,Queets,2009,20.580000000000002,7
Tillmk Spt,21,Queets,2010,3,1
Tillmk Spt,21,Queets,2011,14.690000000000001,5
Tillmk Spt,21,Queets,2012,2.13,1
Tillmk Spt,21,Queets,2013,2.16,1
Tillmk Spt,21,Queets,2014,32.7,10
Tillmk Spt,21,Queets,2015,1.91,1
Tillmk Spt,21,Queets,2016,1.82,1
Tillmk Spt,21,Queets,2020,4.18,2
Tillmk Spt,21,Queets,2021,22.77,6
Tillmk Spt,21,Queets,2022,25.85,7
Tillmk Spt,21,Queets,2023,8.92,4
Tillmk Spt,21,Quillayute,1986,9.26,4
Tillmk Spt,21,Quillayute,1987,4.300000000000001,2
Tillmk Spt,21,Quillayute,1988,8.29,4
Tillmk Spt,21,Quillayute,1989,2.4299999999999997,2
Tillmk Spt,21,Quillayute,1990,1.8,1
Tillmk Spt,21,Quillayute,1991,25.3,10
Tillmk Spt,21,Quillayute,1992,2.1,1
Tillmk Spt,21,Quillayute,1993,2,1
Tillmk Spt,21,Quillayute,1999,5.82,4
Tillmk Spt,21,Quillayute,2000,5.37,4
Tillmk Spt,21,Quillayute,2001,13.7,6
Tillmk Spt,21,Quillayute,2002,12.01,6
Tillmk Spt,21,Quillayute,2003,15.93,7
Tillmk Spt,21,Quillayute,2004,33.66,12
Tillmk Spt,21,Quillayute,2005,7.72,5
Tillmk Spt,21,Quillayute,2007,57,22
Tillmk Spt,21,Quillayute,2008,1.9,1
Tillmk Spt,21,Quillayute,2009,44.760000000000005,13
Tillmk Spt,21,Quillayute,2010,15.92,5
Tillmk Spt,21,Quillayute,2011,41.54,13
Tillmk Spt,21,Quillayute,2013,25.84,12
Tillmk Spt,21,Quillayute,2014,56.32,15
Tillmk Spt,21,Quillayute,2015,16.55,6
Tillmk Spt,21,Quillayute,2017,15.15,6
Tillmk Spt,21,Quillayute,2018,26.11,10
Tillmk Spt,21,Quillayute,2019,13.370000000000001,5
Tillmk Spt,21,Quillayute,2020,2.38,1
Tillmk Spt,21,Quillayute,2021,8.530000000000001,3
Tillmk Spt,21,Quillayute,2022,15.059999999999999,5
Tillmk Spt,21,Quillayute,2023,11,4
Tillmk Spt,21,Skagit,1986,7.96,3
Tillmk Spt,21,Skagit,1987,5.84,3
Tillmk Spt,21,Skagit,1988,33.42,11
Tillmk Spt,21,Skagit,1989,5.66,2
Tillmk Spt,21,Skagit,1992,7.84,3
Tillmk Spt,21,Skagit,2001,6.7,3
Tillmk Spt,21,Skagit,2002,6.5600000000000005,3
Tillmk Spt,21,Skagit,2003,54.65,22
Tillmk Spt,21,Skagit,2004,50.73,18
Tillmk Spt,21,Skagit,2005,4.85,3
Tillmk Spt,21,Skagit,2007,4.83,2
Tillmk Spt,21,Skagit,2009,10.06,2
Tillmk Spt,21,Skagit,2011,3.6799999999999997,2
Tillmk Spt,21,Skagit,2012,2.18,1
Tillmk Spt,21,Skagit,2015,2.6,1
Tillmk Spt,21,Skagit,2022,9.07,3
Tillmk Spt,21,Snohomish,1986,5.39,3
Tillmk Spt,21,Snohomish,1987,25.65,11
Tillmk Spt,21,Snohomish,1988,2.66,2
Tillmk Spt,21,Snohomish,1989,3.3,2
Tillmk Spt,21,Snohomish,1990,2.08,1
Tillmk Spt,21,Snohomish,1991,11.69,4
Tillmk Spt,21,Snohomish,1992,40.56,17
Tillmk Spt,21,Snohomish,1993,1.38,1
Tillmk Spt,21,Snohomish,2001,14.879999999999999,6
Tillmk Spt,21,Snohomish,2002,6.33,3
Tillmk Spt,21,Snohomish,2003,15.1,6
Tillmk Spt,21,Snohomish,2004,27.89,10
Tillmk Spt,21,Snohomish,2005,1.62,1
Tillmk Spt,21,Snohomish,2006,7.5,3
Tillmk Spt,21,Snohomish,2007,16.19,6
Tillmk Spt,21,Snohomish,2009,17.16,4
Tillmk Spt,21,Snohomish,2011,6.99,3
Tillmk Spt,21,Snohomish,2012,3.72,1
Tillmk Spt,21,Snohomish,2014,22.54,6
Tillmk Spt,21,Snohomish,2015,4.3100000000000005,2
Tillmk Spt,21,Snohomish,2022,4.28,1
Tillmk Spt,21,Snohomish,2023,5.35,2
Tillmk Spt,21,Stillaguamish,1987,2.55,1
Tillmk Spt,21,Stillaguamish,1988,14.629999999999999,4
Tillmk Spt,21,Stillaguamish,2014,4.28,1
Tillmk Spt,21,Stillaguamish,2022,4.28,1
Tillmk Spt,21,Strait of Georgia Mainland,1986,2.75,1
Tillmk Spt,21,Strait of Georgia Mainland,1987,1.38,1
Tillmk Spt,21,Strait of Georgia Mainland,2001,2.02,1
Tillmk Spt,21,Strait of Georgia Mainland,2002,3.6,1
Tillmk Spt,21,Strait of Georgia Vancouver Isl.,1986,1.44,1
Tillmk Spt,21,Strait of Georgia Vancouver Isl.,1988,4.46,1
Tillmk Spt,21,Strait of Georgia Vancouver Isl.,1992,1.38,1
Tillmk Spt,21,Strait of Georgia Vancouver Isl.,1993,1,1
Tillmk Spt,21,Strait of Georgia Vancouver Isl.,2001,2.86,1
Tillmk Spt,21,Strait of Georgia Vancouver Isl.,2003,2.31,1
Tillmk Spt,21,Strait of Georgia Vancouver Isl.,2004,7.52,3
Tillmk Spt,21,Strait of Georgia Vancouver Isl.,2012,2,1
Tillmk Spt,21,Strait of Georgia Vancouver Isl.,2018,2.62,1
Tillmk Spt,21,Strait of Georgia Vancouver Isl.,2022,8,2
Tillmk Spt,21,Strait of Juan de Fuca,1986,2.75,1
Tillmk Spt,21,Strait of Juan de Fuca,1987,2.55,1
Tillmk Spt,21,Strait of Juan de Fuca,1989,10.77,5
Tillmk Spt,21,Strait of Juan de Fuca,2001,5.55,3
Tillmk Spt,21,Strait of Juan de Fuca,2002,2.25,1
Tillmk Spt,21,Strait of Juan de Fuca,2003,2.91,1
Tillmk Spt,21,Strait of Juan de Fuca,2004,3.16,1
Tillmk Spt,21,Strait of Juan de Fuca,2010,2.5,1
Tillmk Spt,21,Strait of Juan de Fuca,2016,5,1
Tillmk Spt,21,Strait of Juan de Fuca,2022,18.18,5
Tillmk Spt,21,Strait of Juan de Fuca,2023,8.49,3
Tillmk Trl,22,Grays Harbor,1986,124.3,26
Tillmk Trl,22,Grays Harbor,1987,44.25,12
Tillmk Trl,22,Grays Harbor,1988,170.4,41
Tillmk Trl,22,Grays Harbor,1989,86.25,22
Tillmk Trl,22,Grays Harbor,1990,75.29,23
Tillmk Trl,22,Grays Harbor,1991,121.6,26
Tillmk Trl,22,Grays Harbor,1992,70.56,19
Tillmk Trl,22,Grays Harbor,2009,2.27,1
Tillmk Trl,22,Hoh,1986,16.869999999999997,2
Tillmk Trl,22,Hoh,1987,9.17,3
Tillmk Trl,22,Hoh,1988,75.47,24
Tillmk Trl,22,Hoh,1989,31,9
Tillmk Trl,22,Hoh,1990,2.81,1
Tillmk Trl,22,Hoh,1992,11.92,4
Tillmk Trl,22,Hood Canal,1986,17.43,4
Tillmk Trl,22,Hood Canal,1987,97.08,29
Tillmk Trl,22,Hood Canal,1988,54.72,16
Tillmk Trl,22,Hood Canal,1989,7.73,2
Tillmk Trl,22,Hood Canal,1991,28.35,6
Tillmk Trl,22,Hood Canal,1992,12.2,5
Tillmk Trl,22,Interior Fraser,1986,3.39,1
Tillmk Trl,22,Interior Fraser,1987,23.68,8
Tillmk Trl,22,Interior Fraser,1988,204.62,72
Tillmk Trl,22,Interior Fraser,1989,19.57,5
Tillmk Trl,22,Interior Fraser,1991,28.5,6
Tillmk Trl,22,Interior Fraser,1992,3.44,1
Tillmk Trl,22,Interior Fraser,2007,1.99,1
Tillmk Trl,22,Lower Fraser,1986,8.54,2
Tillmk Trl,22,Lower Fraser,1987,3.6,1
Tillmk Trl,22,Lower Fraser,1988,40.42,15
Tillmk Trl,22,Lower Fraser,1991,8.79,2
Tillmk Trl,22,Queets,1986,25.62,5
Tillmk Trl,22,Queets,1987,88.01,27
Tillmk Trl,22,Queets,1988,467.4,137
Tillmk Trl,22,Queets,1989,58.41,17
Tillmk Trl,22,Queets,1990,121.23,32
Tillmk Trl,22,Queets,1991,150.51,37
Tillmk Trl,22,Queets,1992,23.39,6
Tillmk Trl,22,Quillayute,1986,38.9,7
Tillmk Trl,22,Quillayute,1987,37.14,11
Tillmk Trl,22,Quillayute,1988,130.5,40
Tillmk Trl,22,Quillayute,1989,67.77,20
Tillmk Trl,22,Quillayute,1990,9.16,2
Tillmk Trl,22,Quillayute,1991,88.69,22
Tillmk Trl,22,Quillayute,1992,5.79,2
Tillmk Trl,22,Quillayute,2007,1.99,1
Tillmk Trl,22,Skagit,1986,52.31,11
Tillmk Trl,22,Skagit,1987,79.81,26
Tillmk Trl,22,Skagit,1988,161.07,53
Tillmk Trl,22,Skagit,1989,3.31,1
Tillmk Trl,22,Skagit,1991,11.97,3
Tillmk Trl,22,Snohomish,1986,61.269999999999996,12
Tillmk Trl,22,Snohomish,1987,53.73,19
Tillmk Trl,22,Snohomish,1988,103.29,31
Tillmk Trl,22,Snohomish,1989,5.890000000000001,2
Tillmk Trl,22,Snohomish,1991,53.04,15
Tillmk Trl,22,Snohomish,1992,14.21,5
Tillmk Trl,22,Snohomish,2022,2.26,1
Tillmk Trl,22,Stillaguamish,1987,7.73,3
Tillmk Trl,22,Stillaguamish,1988,56.14,20
Tillmk Trl,22,Strait of Georgia Mainland,1986,5.67,1
Tillmk Trl,22,Strait of Georgia Mainland,1987,28.95,12
Tillmk Trl,22,Strait of Georgia Mainland,1988,17.28,6
Tillmk Trl,22,Strait of Georgia Mainland,1991,19.71,4
Tillmk Trl,22,Strait of Georgia Vancouver Isl.,1986,7.1,1
Tillmk Trl,22,Strait of Georgia Vancouver Isl.,1988,8.61,3
Tillmk Trl,22,Strait of Georgia Vancouver Isl.,1991,8.93,3
Tillmk Trl,22,Strait of Juan de Fuca,1986,9.06,2
Tillmk Trl,22,Strait of Juan de Fuca,1988,39.4,11
Tillmk Trl,22,Strait of Juan de Fuca,1989,19.46,6
Tillmk Trl,22,Strait of Juan de Fuca,1991,8.79,2
Tillmk Trl,22,Strait of Juan de Fuca,2022,5.13,1
Tlmk E Spt,0,Grays Harbor,1991,34.62,9
Tlmk E Spt,0,Hood Canal,1991,4.02,1
Tlmk E Spt,0,Interior Fraser,1991,3.36,1
Tlmk E Spt,0,Queets,1991,3.36,1
Tlmk E Spt,0,Quillayute,1986,1,1
Tlmk E Spt,0,Quillayute,2001,1,1
Tlmk E Spt,0,Quillayute,2003,1,1
Tlmk E Spt,0,Strait of Juan de Fuca,2001,1,1
UpColR Net,32,Grays Harbor,2015,1.02,1
UpColR Net,32,Quillayute,2009,0,1
UpColR Spt,31,Hood Canal,2015,1,1
WC VI  Spt,190,Grays Harbor,1987,12.88,1
WC VI  Spt,190,Grays Harbor,1989,35.230000000000004,2
WC VI  Spt,190,Grays Harbor,1991,37.71,9
WC VI  Spt,190,Grays Harbor,1992,28.99,1
WC VI  Spt,190,Grays Harbor,1997,11.21,1
WC VI  Spt,190,Grays Harbor,2002,33.64,2
WC VI  Spt,190,Grays Harbor,2003,12.43,2
WC VI  Spt,190,Grays Harbor,2009,159.26,14
WC VI  Spt,190,Grays Harbor,2011,39.59,2
WC VI  Spt,190,Grays Harbor,2017,21.82,2
WC VI  Spt,190,Grays Harbor,2019,10.79,1
WC VI  Spt,190,Hoh,1991,8.09,1
WC VI  Spt,190,Hood Canal,1986,8.4,1
WC VI  Spt,190,Hood Canal,1987,89.32,8
WC VI  Spt,190,Hood Canal,1989,84.06,8
WC VI  Spt,190,Hood Canal,1990,111.77,5
WC VI  Spt,190,Hood Canal,1991,113.57000000000001,10
WC VI  Spt,190,Hood Canal,1992,178.17,8
WC VI  Spt,190,Hood Canal,1993,44.12,3
WC VI  Spt,190,Hood Canal,1994,82.92,12
WC VI  Spt,190,Hood Canal,1995,168.32999999999998,18
WC VI  Spt,190,Hood Canal,1996,116.92999999999999,7
WC VI  Spt,190,Hood Canal,1997,49.74,10
WC VI  Spt,190,Hood Canal,2000,9.15,1
WC VI  Spt,190,Hood Canal,2001,14.89,1
WC VI  Spt,190,Hood Canal,2003,39.47,5
WC VI  Spt,190,Hood Canal,2004,95,6
WC VI  Spt,190,Hood Canal,2005,271.02000000000004,18
WC VI  Spt,190,Hood Canal,2006,223.44,13
WC VI  Spt,190,Hood Canal,2007,193.79999999999998,22
WC VI  Spt,190,Hood Canal,2008,89.77,8
WC VI  Spt,190,Hood Canal,2009,313.61,27
WC VI  Spt,190,Hood Canal,2010,12.43,2
WC VI  Spt,190,Hood Canal,2011,276.05,28
WC VI  Spt,190,Hood Canal,2012,135.63,14
WC VI  Spt,190,Hood Canal,2013,176.31,19
WC VI  Spt,190,Hood Canal,2014,50.379999999999995,7
WC VI  Spt,190,Hood Canal,2015,75.03999999999999,11
WC VI  Spt,190,Hood Canal,2016,25.549999999999997,4
WC VI  Spt,190,Hood Canal,2017,308.17,13
WC VI  Spt,190,Hood Canal,2018,108.98,8
WC VI  Spt,190,Hood Canal,2019,41.01,3
WC VI  Spt,190,Hood Canal,2020,97.94999999999999,4
WC VI  Spt,190,Hood Canal,2021,36.89,3
WC VI  Spt,190,Hood Canal,2022,41.24,5
WC VI  Spt,190,Hood Canal,2023,32.69,1
WC VI  Spt,190,Interior Fraser,1987,2.16,1
WC VI  Spt,190,Interior Fraser,1988,172.8,5
WC VI  Spt,190,Interior Fraser,1989,26.39,1
WC VI  Spt,190,Interior Fraser,1990,159.21,4
WC VI  Spt,190,Interior Fraser,1991,35.84,3
WC VI  Spt,190,Interior Fraser,1992,183.04,10
WC VI  Spt,190,Interior Fraser,1993,16.22,1
WC VI  Spt,190,Interior Fraser,1994,25.51,4
WC VI  Spt,190,Interior Fraser,1995,29.65,4
WC VI  Spt,190,Interior Fraser,1996,90.33,7
WC VI  Spt,190,Interior Fraser,1997,5.46,1
WC VI  Spt,190,Interior Fraser,2002,16.82,1
WC VI  Spt,190,Interior Fraser,2003,6.11,1
WC VI  Spt,190,Interior Fraser,2007,23.919999999999998,3
WC VI  Spt,190,Interior Fraser,2008,13.34,1
WC VI  Spt,190,Interior Fraser,2009,23.560000000000002,2
WC VI  Spt,190,Interior Fraser,2010,30,6
WC VI  Spt,190,Interior Fraser,2011,38.57,4
WC VI  Spt,190,Interior Fraser,2012,56.67,6
WC VI  Spt,190,Interior Fraser,2013,31.03,3
WC VI  Spt,190,Interior Fraser,2014,24.939999999999998,4
WC VI  Spt,190,Interior Fraser,2015,23.240000000000002,4
WC VI  Spt,190,Interior Fraser,2016,49.01,4
WC VI  Spt,190,Interior Fraser,2017,16.94,1
WC VI  Spt,190,Interior Fraser,2019,45.33,3
WC VI  Spt,190,Interior Fraser,2020,57.04,3
WC VI  Spt,190,Interior Fraser,2021,23.53,1
WC VI  Spt,190,Interior Fraser,2022,13.68,1
WC VI  Spt,190,Lower Fraser,1986,16.8,2
WC VI  Spt,190,Lower Fraser,1987,158.05,15
WC VI  Spt,190,Lower Fraser,1989,130.17,10
WC VI  Spt,190,Lower Fraser,1990,53.14,2
WC VI  Spt,190,Lower Fraser,1991,47.61,4
WC VI  Spt,190,Lower Fraser,1992,113.86999999999999,5
WC VI  Spt,190,Lower Fraser,1994,138.85,13
WC VI  Spt,190,Lower Fraser,1995,93.16,9
WC VI  Spt,190,Lower Fraser,1996,90.46,5
WC VI  Spt,190,Lower Fraser,1997,46.78,9
WC VI  Spt,190,Lower Fraser,2000,9.15,1
WC VI  Spt,190,Lower Fraser,2001,116.43,1
WC VI  Spt,190,Lower Fraser,2002,16.82,1
WC VI  Spt,190,Lower Fraser,2003,8.34,1
WC VI  Spt,190,Lower Fraser,2004,50.93,3
WC VI  Spt,190,Lower Fraser,2005,46.97,3
WC VI  Spt,190,Lower Fraser,2006,19.88,1
WC VI  Spt,190,Lower Fraser,2007,19.84,2
WC VI  Spt,190,Lower Fraser,2009,9.85,1
WC VI  Spt,190,Lower Fraser,2010,22.43,4
WC VI  Spt,190,Lower Fraser,2011,60.08,6
WC VI  Spt,190,Lower Fraser,2012,117.86,12
WC VI  Spt,190,Lower Fraser,2013,73.46000000000001,7
WC VI  Spt,190,Lower Fraser,2014,38.28,5
WC VI  Spt,190,Lower Fraser,2015,5.83,1
WC VI  Spt,190,Lower Fraser,2016,32.9,3
WC VI  Spt,190,Lower Fraser,2017,34.53,1
WC VI  Spt,190,Lower Fraser,2018,209.06,10
WC VI  Spt,190,Lower Fraser,2019,77.22999999999999,12
WC VI  Spt,190,Lower Fraser,2020,140.85999999999999,7
WC VI  Spt,190,Lower Fraser,2021,182.3,11
WC VI  Spt,190,Lower Fraser,2022,28.64,3
WC VI  Spt,190,Lower Fraser,2023,67.71000000000001,4
WC VI  Spt,190,Queets,1986,12.4,2
WC VI  Spt,190,Queets,1988,34.56,1
WC VI  Spt,190,Queets,1989,70.46000000000001,4
WC VI  Spt,190,Queets,1991,18.42,3
WC VI  Spt,190,Queets,1992,79.19999999999999,3
WC VI  Spt,190,Queets,1993,16.22,1
WC VI  Spt,190,Queets,2002,16.82,1
WC VI  Spt,190,Queets,2005,189.22,12
WC VI  Spt,190,Queets,2008,13.34,1
WC VI  Spt,190,Queets,2009,43.26,4
WC VI  Spt,190,Queets,2011,81.59,8
WC VI  Spt,190,Queets,2012,10.01,1
WC VI  Spt,190,Queets,2014,22.35,3
WC VI  Spt,190,Queets,2016,1,1
WC VI  Spt,190,Queets,2019,25.9,2
WC VI  Spt,190,Queets,2021,1,1
WC VI  Spt,190,Quillayute,1989,35.230000000000004,2
WC VI  Spt,190,Quillayute,1991,11.77,1
WC VI  Spt,190,Quillayute,1992,21.22,1
WC VI  Spt,190,Quillayute,1996,29.93,2
WC VI  Spt,190,Quillayute,1997,5.46,1
WC VI  Spt,190,Quillayute,2002,38.4,2
WC VI  Spt,190,Quillayute,2004,83.74000000000001,5
WC VI  Spt,190,Quillayute,2005,202.22,14
WC VI  Spt,190,Quillayute,2006,59.64,3
WC VI  Spt,190,Quillayute,2007,167.06,13
WC VI  Spt,190,Quillayute,2008,85.49,7
WC VI  Spt,190,Quillayute,2009,142.29,13
WC VI  Spt,190,Quillayute,2010,15,3
WC VI  Spt,190,Quillayute,2011,21.509999999999998,2
WC VI  Spt,190,Quillayute,2012,8.88,1
WC VI  Spt,190,Quillayute,2013,34.2,3
WC VI  Spt,190,Quillayute,2014,22.35,3
WC VI  Spt,190,Quillayute,2015,28.009999999999998,5
WC VI  Spt,190,Quillayute,2016,21.4,4
WC VI  Spt,190,Quillayute,2017,1,1
WC VI  Spt,190,Quillayute,2018,25.52,1
WC VI  Spt,190,Quillayute,2021,1,1
WC VI  Spt,190,Quillayute,2022,14.68,2
